,14296,17650,19597,16147,12673,12137,18820,10723,10823,12129,14837,14133,7597,9436,12393,12141,14300,9344,18830,7426,12395,18832,18828,10727,12683,19778,19788,7695,20259,20265,20255,20257,22082,22074,11372,22076,23858,25657,25862,26131,26423,27221,27734,28028,13485,30940,31846,31848,35747,36089
2019-03-07,,19.05,29.03,26.53,34.13,17.285,,,21.63,16.57,21.63,29.5,21.5,16.87,15.88,13.8,,,24.45,32.4,,30.060000000000002,26.700000000000003,,,30.83,22.07,,24.97,25.45,,,35.150000000000006,,,,,,,,,,,,,,,,,
2019-03-08,,4.97,7.8149999999999995,7.57,6.535,6.285,,,6.97,5.63,5.25,8.2,5.6475,5.550000000000001,5.53,5.7,,,9.3,8.15,5.12,7.65,7.83,,,9.635,5.715,,8.015,6.715,,,10.13,,,,,,,,,,,,,,,,,
2019-03-09,,3.815,5.07,6.87,4.615,4.93,7.0,,5.5,4.35,4.33,8.2,4.8,4.73,3.97,4.17,4.1,,6.23,5.43,3.7,4.65,5.734999999999999,4.27,,,3.33,,5.2,7.92,,,7.47,,,,,,,,,,,,,,,,,
2019-03-10,,1.725,1.7,2.67,2.5,3.03,4.47,,2.57,2.65,2.25,3.27,1.83,2.77,2.0,1.63,1.67,,3.115,2.57,1.83,2.07,2.3,1.97,2.1,2.43,1.13,,2.27,2.65,4.07,,3.0,,,,,,,,,,,,,,,,,
2019-03-11,,2.2,2.37,3.43,4.63,4.23,8.23,,3.8,3.85,3.47,5.0,2.9,,3.315,3.0,2.6,,4.53,3.53,,3.63,3.07,2.4,4.27,3.17,1.43,,,4.3,,,4.37,,,,,,,,,,,,,,,,,
2019-03-12,,2.785,3.23,6.17,6.23,5.03,7.465,,3.9,4.6850000000000005,4.97,7.135,5.05,,3.22,3.9,3.07,,6.3,4.885,,5.27,2.77,3.15,,3.97,1.6,,4.8,6.97,,,5.285,,,,,,,,,,,,,,,,,
2019-03-13,,7.515000000000001,10.07,10.85,12.33,8.83,,,9.17,,6.33,13.8,10.03,8.27,7.05,6.07,7.050000000000001,,11.4,18.585,,12.75,10.6,9.335,,14.535,9.03,,,9.97,,,12.9,,,,,,,,,,,,,,,,,
2019-03-14,,12.93,16.4,16.9,16.365,12.03,,,13.83,11.2,13.27,20.33,13.0,10.8,10.5,8.63,10.43,,16.05,24.97,,17.77,15.43,14.27,15.23,19.43,10.4,,14.43,16.93,,,22.73,,,,,,,,,,,,,,,,,
2019-03-15,,2.27,4.3,6.967499999999999,8.57,4.43,7.75,,5.15,3.4,4.43,9.8,3.95,4.13,3.8600000000000003,2.33,3.115,,4.87,7.8,,5.67,3.23,8.879999999999999,5.550000000000001,5.08,5.83,,5.13,8.25,1.9,,5.5,,,,,,,,,,,,,,,,,
2019-03-16,,2.2,3.1,3.47,3.5149999999999997,3.97,4.7,,2.77,2.7,2.53,5.4,2.5,2.9675000000000002,2.65,1.83,1.93,,,4.865,2.23,3.035,3.1,1.77,3.0,3.685,1.13,,3.8,4.3,1.97,,4.6850000000000005,,,,,,,,,,,,,,,,,
2019-03-17,,2.63,4.515000000000001,4.9,4.6,4.1,5.13,,3.97,3.1,2.83,5.67,3.57,3.3,3.25,2.93,2.9850000000000003,,,5.57,3.3125,5.27,4.23,4.07,,,3.785,,3.8,4.25,,,6.085,,,,,,,,,,,,,,,,,
2019-03-18,,1.85,2.7,3.77,3.53,3.03,4.1,,3.63,2.4850000000000003,2.115,4.46,2.45,3.33,2.57,2.115,2.3,,3.0,4.015000000000001,,3.3,2.9,3.7199999999999998,,,2.415,,3.33,3.7,,,4.1,,,,,,,,,,,,,,,,,
2019-03-19,,2.3,2.7,3.9,4.2,3.7,6.58,,4.0,3.47,4.37,4.9399999999999995,2.4,4.984999999999999,3.5,3.0149999999999997,2.715,,4.47,3.7,,3.6399999999999997,2.73,2.25,,3.57,2.13,,3.93,4.17,,,4.53,,,,,,,,,,,,,,,,,
2019-03-20,,3.13,3.63,5.4,4.37,4.15,6.77,,4.37,4.1,3.97,6.0,3.47,4.47,3.53,3.33,3.4,4.57,,5.93,,4.4,3.7,4.0,,5.35,2.53,,4.0,5.43,,,5.7,,,,,,,,,,,,,,,,,
2019-03-21,,4.47,6.135,7.7,6.83,6.285,9.88,,6.115,5.83,5.9,8.2,5.9350000000000005,6.17,5.3,4.8,5.07,,,8.03,4.79,6.984999999999999,6.3,8.115,,8.8,4.27,,6.43,7.715,,,8.4,,,,,,,,,,,,,,,,,
2019-03-22,,4.115,5.27,7.4,5.43,6.93,8.95,,6.17,5.83,4.93,8.53,6.5600000000000005,7.3,5.4,4.53,4.87,,,7.2,3.92,6.97,5.23,4.8,,7.6,3.715,,5.35,8.485,,,7.785,,,,,,,,,,,,,,,,,
2019-03-23,,6.83,,10.17,8.03,8.585,12.215,,7.8,8.2,8.25,11.87,7.8675,8.57,6.585,6.33,6.550000000000001,,11.2,10.385,5.85,8.915,8.315000000000001,6.63,,10.32,4.415,,7.57,11.785,,,9.73,,,,,,,,,,,,,,,,,
2019-03-24,,3.8,,6.83,5.07,5.5,8.43,,5.03,4.215,6.285,7.53,5.484999999999999,6.13,4.085,4.415,4.115,,5.55,6.07,,5.4,4.73,4.415,,6.43,2.93,,4.73,8.13,,,5.77,,,,,,,,,,,,,,,,,
2019-03-25,,4.915,,8.27,,5.77,10.215,,6.0,3.2,6.83,9.67,5.4,7.57,6.12,5.8,6.9,,,6.27,3.6,6.1,4.47,3.87,,5.865,3.5,,8.3,9.33,,,6.4,,,,,,,,,,,,,,,,,
