2019-09-16,0.7,0.9,1.33,0.67,1.13,,0.73,0.63,1.98,1.0
2019-09-17,1.33,1.37,2.2,1.6,1.97,1.03,1.5,,2.52,1.53
2019-09-18,1.23,1.43,,1.33,1.73,0.87,1.47,,2.535,1.63
2019-09-19,1.4,1.87,,,2.5,1.07,1.97,,3.1,2.2
2019-09-20,2.0,1.33,,,2.3,1.2,1.37,,2.3,1.815
2019-09-21,1.7,2.17,,1.97,2.87,1.53,2.1,,3.05,2.03
2019-09-22,1.47,1.6,,2.07,2.285,1.17,1.3,1.2,2.33,1.97
2019-09-23,1.53,1.13,,1.67,2.43,0.7,1.33,1.4,1.65,1.43
2019-09-24,,2.03,3.6,2.2,,1.53,2.43,,,
2019-09-25,3.07,2.7,4.58,3.225,4.57,1.77,2.8,2.47,3.65,3.0149999999999997
2019-09-26,4.27,3.07,4.5,3.2,4.67,1.55,3.3,,3.77,2.93
2019-09-27,7.03,4.43,9.97,4.949999999999999,9.55,4.965,4.585,,6.3,6.17
2019-09-28,,,,,,,,,,
2019-09-29,10.77,10.05,16.97,7.6,17.015,9.23,9.73,7.23,15.065,12.67
2019-09-30,4.23,3.6,6.65,4.47,7.17,4.25,4.215,3.5,5.775,5.37
2019-10-01,0.87,0.6,1.2,0.63,1.13,0.4,0.6,0.87,1.6,1.13
2019-10-02,1.27,1.27,2.87,1.37,2.0,1.0,1.67,1.1,2.62,1.7
2019-10-03,1.6,1.33,3.1,1.63,2.07,0.97,1.67,1.1,2.635,1.6
2019-10-04,2.3,2.37,4.37,2.53,3.17,1.7,2.47,1.8,3.87,2.67
2019-10-05,1.3,1.23,2.1,1.43,1.73,0.8,1.32,1.23,2.59,1.685
2019-10-06,1.2,1.1,1.915,1.1,1.73,0.73,1.2,1.2,2.05,1.43
2019-10-07,1.4,1.75,3.0,1.8,2.97,0.87,1.93,1.3,3.75,1.87
2019-10-08,2.33,1.8,5.27,2.57,4.97,1.83,2.2,,3.22,3.13
2019-10-09,3.0,2.03,4.33,2.33,4.3149999999999995,1.53,2.5,1.9,3.4,2.67
2019-10-10,5.8149999999999995,4.83,8.87,4.77,9.1,4.215,5.050000000000001,3.43,8.3,6.07
2019-10-11,5.5,4.7,8.530000000000001,4.37,8.0,4.125,4.83,3.17,8.93,6.5
2019-10-12,10.73,8.27,12.184999999999999,8.25,12.27,7.6850000000000005,8.63,8.7,12.07,12.67
2019-10-13,4.63,4.385,6.83,4.67,5.915,4.4,4.465,3.47,6.45,6.17
2019-10-14,2.315,1.97,4.2,2.2,3.55,1.5,2.2,1.67,4.75,3.0
2019-10-15,3.8,2.6,6.37,3.585,5.63,2.6,3.17,2.27,4.83,4.13
2019-10-16,4.665,3.53,9.0,4.03,6.33,5.43,4.27,2.97,8.45,6.23
2019-10-17,5.2,5.4,12.15,5.23,9.87,4.33,5.6850000000000005,4.8149999999999995,9.455,6.37
2019-10-18,8.63,5.449999999999999,13.85,5.13,11.87,6.2,6.33,3.6,14.03,9.0
2019-10-19,8.93,6.47,11.77,6.47,10.85,6.33,7.4,5.67,10.5,10.5
2019-10-20,7.0,5.83,12.5,5.73,13.23,6.2,6.27,4.515000000000001,12.03,9.67
2019-10-21,3.5,3.0,5.85,2.57,5.3,2.4,3.4,2.5,4.62,3.8200000000000003
2019-10-22,5.0,4.2,6.1850000000000005,4.1,5.885,2.7,4.03,4.53,6.2,6.65
2019-10-23,9.17,7.115,10.93,6.785,10.35,6.2,7.23,6.67,10.3,10.63
2019-10-24,17.85,12.7,20.415,12.05,19.37,11.0,14.515,12.2,17.9,22.03
